000186-000006-clarin	historia meksyku jako niepodległego państwa wzięła swój początek dwudziestego czwartego sierpnia tysiąc osiemset dwudziestego pierwszego roku po trwającej ponad dziesięć lat wojnie	/media/dyszek/data/poleval/clarin/SES0007_ses/sent001_bndl/sent001.wav	SES0007_sent001	SES0007
000186-000007-pelcra	śmiech	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/default-pos_komisji_20-a1.wav	default-pos_komisji_20-a1	Default
000186-000026-sejmse	nadzoru to jest po skala wykonywanych przewozów niedopasowania do możliwości finansowych samorządów tak można to ocenić natomiast najlepszym sposobem jednak wyważenia tego jest rynek tam gdzie organizowane są przetargi na obsługę linii kolejowych łatwiej te usługi wycenić bo przynajmniej jest jakieś porównanie tyle mogę powiedzieć dziękuję	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file006.wav	AndrzejMassel-20130414-file006	AndrzejMassel
000187-000006-clarin	wilki dawniej były szeroko rozprzestrzenione ekspansja człowieka wpłynęła na ograniczenie ich populacji zakorzeniony w kulturze strach przed wilkami powodował ich zabijanie często kroć nieuzasadnione	/media/dyszek/data/poleval/clarin/SES0007_ses/sent002_bndl/sent002.wav	SES0007_sent002	SES0007
000187-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_1-a24.wav	event-pos_komisji_1-a24	Event
000187-000026-sejmse	przewoźników czyli bilet obowiązywałby na daną trasę a nie na przewoźnika w mojej ocenie ta najdalej idąca ostatnia zmiana diametralnie wpłynęłaby na podwyższenie jakości świadczonych usług przez przewoźników kolejowych	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file007.wav	AndrzejMassel-20130414-file007	AndrzejMassel
000188-000006-clarin	do niedawna liczbę polskich wilków szacowano na około siedemset osobników wilka europejskiego jednak zakończona w marcu dwutysię cznego czwartego roku badania wykazały iż liczba ta jest zawyżona	/media/dyszek/data/poleval/clarin/SES0007_ses/sent003_bndl/sent003.wav	SES0007_sent003	SES0007
000188-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_1-a91.wav	event-pos_komisji_1-a91	Event
000188-000026-sejmse	tak odpowiadając na pierwsze pytanie wspólny rozkład jazdy śpieszę poinformować że od grudnia ubiegłego roku ten postulat jest już spełniony na stacjach na każdej stacji zgodnie z ustawą o transporcie kolejowym zarządca infrastruktury jest zobowiązany wywiesić w miejscu ogólnie dostępnym rozkład jazdy obejmujący wszystkich przewoźników zatrzymujących się na danej stacji wszystkich i ten obowiązek ustawowy jest przez spółkę pekape peelka realizowany przy każdej zmianie rozkładu jazdy w tej chwili na przykład na dworcach napotkacie państwo rozkład który obowiązuje do dnia dziewiątego lutego i rozkład który obowiązuje od dziewiątego lutego do dziewiątego kwietnia te rozkłady są publicznie wywieszone co więcej każdy pasażer ma możliwość ściągnięcia ze strony internetowej peelki plakatów stacyjnych z przyjazdami i z odjazdami dla dowolnej stacji kolejowej w polsce i w ten sposób ta informacja jest zapewniana w jednolitej formie kształt tego rozkładu był konsultowany tam był taki rodzaj ankiety wykonanej przez polskie linie kolejowe jakie informacje pasażerowie chcieliby w zobaczyć i to jest efekt jakby tych ustaleń z uwzględnieniem konsultacji społecznych drugi postulat o którym pan mówi możliwość nabycia biletu różnych przewoźników kolejowych w jednej kasie staramy się żeby kasy obsługiwane przez przewoźnika na który mamy wpływ czyli pekape intersity również sprzedawały bilety innych przewoźników nie zawsze się to niestety udaje zapisaliśmy w planie zrównoważonego transportu zbiorowego który został opublikowany w miesiącu październiku jako taki ogólnopolski plan transportowy do którego nawiązane	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file008.wav	AndrzejMassel-20130414-file008	AndrzejMassel
000189-000006-clarin	wiedziałem że siedzący przy stole mogą dostrzec zza solidnego oparcia fotela tylko moją dłoń z kieliszkiem koniaku	/media/dyszek/data/poleval/clarin/SES0007_ses/sent004_bndl/sent004.wav	SES0007_sent004	SES0007
000189-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_13-a152.wav	event-pos_komisji_13-a152	Event
000189-000026-sejmse	zostaną plany opracowane przez marszałków województw w tym planie transportowym zapisaliśmy również taki postulat dla przewoźników w celu zapewnienia wspólnych kanałów dystrybucji biletów i rozwiązania o którym pan wspomniał na końcu czyli wypracowania również wspólnego biletu to jest najtrudniejsze od razu powiem bo to się wiąże z rozliczeniami między przewoźnikami widzimy jak to jest trudne na przykładzie aglomeracji stołecznej gdzie różne podmioty zaangażowane w ten wspólny bilet teraz bardzo twardo negocjują bo te umowy zawierane pomiędzy samorządami poszczególnych gmin wiążą się z wydatkowaniem kwot często wielomilionowych tak że trzeba to zrozumieć natomiast mimo wszystko w szeregu regionach wspólne rozwiązania biletowe zostały wypracowane to jest tyle	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file009.wav	AndrzejMassel-20130414-file009	AndrzejMassel
000190-000006-clarin	odwróciłem się z całym fotelem i nasze spojrzenia się spotkały och a pan czy pan ma papierosa	/media/dyszek/data/poleval/clarin/SES0007_ses/sent005_bndl/sent005.wav	SES0007_sent005	SES0007
000190-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_14-a1.wav	event-pos_komisji_14-a1	Event
000190-000026-sejmse	przynajmniej ja takie zainteresowanie wyrażam i jak by pan minister tam w rozdzielniku umieścił to byłoby bardzo bardzo dobrze bardzo proszę o odpowiedź	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file010.wav	AndrzejMassel-20130414-file010	AndrzejMassel
000191-000006-clarin	kiedy wypowiedziałem już te słowa przestraszyłem się że padły zbyt szybko czy nie należało odczekać parę minut	/media/dyszek/data/poleval/clarin/SES0007_ses/sent006_bndl/sent006.wav	SES0007_sent006	SES0007
000191-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_14-a2.wav	event-pos_komisji_14-a2	Event
000191-000026-sejmse	odnosząc się do pytania dotyczącego badania podaży i popytu w transporcie kolejowym to muszę powiedzieć że korzystamy z badań które były przy okazji opracowania różnych dokumentów przeprowadzone pierwszy przykład w momencie opracowywania master plan dla transportu kolejowego w polsce do roku dwa tysiące trzydziestego ten dokument został przyjęty w roku dwa tysiące ósmym takie kompleksowe badania dotyczące właśnie zapotrzebowania na przewozy zarówno pasażerskie i towarowe były przeprowadzone wiem co mówię bo sam kierowałem zespołem który te badania prowadził	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file011.wav	AndrzejMassel-20130414-file011	AndrzejMassel
000192-000006-clarin	największym nominałem był milion z portretem króla kazimierza wielkiego a dolary sprzedawano po siedem i pół tysiąca złotych	/media/dyszek/data/poleval/clarin/SES0007_ses/sent007_bndl/sent007.wav	SES0007_sent007	SES0007
000192-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a1.wav	event-pos_komisji_17-a1	Event
000192-000026-sejmse	natomiast muszę powiedzieć że bardzo dokładne badania dotyczące zapotrzebowania na przewozy są wykonywane przy okazji wszelkich inwestycji infrastrukturalnych czyli związanych z modernizacją czy budową nowego odcinka infrastruktury jak również przy projektach taborowych bo one dotyczą zapotrzebowania na przewozy na trasach na których dany tabor ma kursować biorąc pod uwagę potrzebę zapewnienia spójności tych prognoz bo wiadomo że poszczególni eksperci mogą stosować różne metody opracowania tych prognoz zaleciliśmy polskim liniom kolejowym wypracowanie nowej prognozy zapotrzebowania na przewozy z terminem wykonania no najpóźniej gdzieś przełom trzynastego czternastego roku tak żeby ta prognoza posłużyła z kolei do opracowywania dokumentów takich jak studia wykonalności czy wnioski następnie o dofinansowanie dla projektów współfinansowanych ze środków unii europejskiej w latach dwa tysiące czternaście dwa tysiące dwadzieścia czyli na przyszłą perspektywę finansową pan senator też sugerował że ta odpowiedzialność i pełna wiedza dotycząca zarówno oferty jak i informacji o zapotrzebowaniu na przewozy powinna być w jednym miejscu lokowana tutaj bym się nie zgodził bo to jest to troszkę niemożliwe co wynika z ustawowej odpowiedzialności organizatora na poziomie ogólnokrajowym którym jest minister właściwy do spraw transportu jak i organizatorów wojewódzkich którzy na swoim terenie muszą rozpoznawać potrzeby transportowe jak i organizatorów w powiatach i w gminach czyli tutaj działa zasada subsydiarności oczywiście ważny jest też przepływ informacji między tymi organizatorami to jest prawda staramy się to w różny sposób robić dosyć często spotykam się z marszałkami różnych województw głównie w kontekście przygotowanych czy to inwestycji infrastrukturalnych czy taborowych to też jest okazja do wymiany informacji prawda dotyczących tych potrzeb odnośnie sytuacji na śląsku o to co pytał senator borowski urząd transportu kolejowego jest organem który ma jednoznacznie zapisane kompetencje w ustawie o transporcie	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file012.wav	AndrzejMassel-20130414-file012	AndrzejMassel
000193-000006-clarin	jedynie po historii mogę poznać czy trafiłem we właściwe miejsce po pewnych szczegółach drobiazgach i niuansach	/media/dyszek/data/poleval/clarin/SES0007_ses/sent008_bndl/sent008.wav	SES0007_sent008	SES0007
000193-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a101.wav	event-pos_komisji_17-a101	Event
000193-000026-sejmse	kolejowym i urząd te zadania wynikające z ustawy realizował przede wszystkim poprzez kontrole przeprowadzane na gruncie czy u przewoźnika kontrole dość szczegółowe o czym świadczy bardzo obszerny raport pokontrolny który pod koniec grudnia został opracowany i z tego raportu wynikają no wnioski takie że w szeregu punktach nie postępowano zgodnie ze sztuką stwierdzono szereg naruszeń analizujemy ten raport zresztą przewoźnik oczywiście też się miał okazję do tego raportu odnieść to są bardzo poważne wnioski dla przewoźnika który musi to uwzględnić w swojej dalszej działalności szereg działań urzędu transportu kolejowego związana jest z respektowaniem praw pasażerów na przykład do informacji pod tym kątem również wykonywał swoje czynności w tym okresie natomiast szanowni państwo urząd nie zastąpi menadżera w podejmowaniu decyzji urząd jest przeznaczony do kontroli czy to co wykonują podmioty gospodarcze jest zgodne z obowiązującym prawem czy szanowane są prawa pasażerów i czy wykonywane działania w przypadku przewoźnika kolejowego wykonywanie przewozów czy jest robione to to bezpiecznie bo urząd transportu kolejowego jest również organem odpowiedzialnym za bezpieczeństwo w przypadku naruszeń na przykład stwierdzeniu że dany pojazd nie ma uprawnień do poruszania się po sieci kolejowej takie pojazdy były wyłączane z ruchu w związku z tym proszę państwa stwierdzam że urząd transportu kolejowego to co w swoich zadaniach miał zapisane realizował dziękuję za uwagę	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file013.wav	AndrzejMassel-20130414-file013	AndrzejMassel
000194-000006-clarin	czy nie próbowałem wyjaśnić tego co się dzieje mój boże oczywiście że próbowałem ale kto byłby w stanie udzielić odpowiedzi na moje pytania	/media/dyszek/data/poleval/clarin/SES0007_ses/sent009_bndl/sent009.wav	SES0007_sent009	SES0007
000194-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a102.wav	event-pos_komisji_17-a102	Event
000194-000026-sejmse	tak panie senatorze uteka wydaje dokument który nazywa się licencją i ta licencja jest wydawana po spełnieniu szeregu kryteriów taką licencję koleje	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file014.wav	AndrzejMassel-20130414-file014	AndrzejMassel
000195-000006-clarin	leżę w łóżku w pokoju o cytrynowożółtych ścianach łóżko jest okrągłe i bardzo wygodne i wtedy ktoś podchodzi i kładzie dłoń na mojej szyi	/media/dyszek/data/poleval/clarin/SES0007_ses/sent010_bndl/sent010.wav	SES0007_sent010	SES0007
000195-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a103.wav	event-pos_komisji_17-a103	Event
000195-000026-sejmse	licencję koleje śląskie również otrzymały gdyż były uprawnione do wykonywania przewozów z tym że tutaj zwrócę na jedną rzecz uwagę koleje śląskie tę licencję posiadały już od dosyć dawna dlatego że wykonywały przewozy na terenie województwa śląskiego również wcześniej tak jak każdy zresztą przewoźnik który jeździ po polskich torach musi posiadać taką licencję to jest zgodne i z prawem unijnym i z prawem krajowym	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file015.wav	AndrzejMassel-20130414-file015	AndrzejMassel
000196-000006-clarin	wykorzystując chwilowe zaskoczenie kopnął schylonego przeciwnika powalając go na ziemię zrobił użytek ze swoich dodatkowych rąk masakrując czterema ciosami opryszka który chwilowo wyglądał na najbardziej pewnego swoich szans	/media/dyszek/data/poleval/clarin/SES0007_ses/sent011_bndl/sent011.wav	SES0007_sent011	SES0007
000196-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a19.wav	event-pos_komisji_17-a19	Event
000196-000026-sejmse	senatorze powtórzę to co powiedziałem koleje śląskie posiadały licencję od momentu kiedy rozpoczęły swoją działalność a to nastąpiło nie wiem może z półtora roku temu dokładnej daty nie pamiętam natomiast odbyła się procedura rozszerzenia tej licencji wynikająca z rozszerzenia zakresu wykonywania przewozów wiem że urząd tę procedurę przeprowadził w okresie nie wiem około dwóch miesięcy czyli trwało to od miesiąca października do miesiąca grudnia i wiem że koleje śląskie musiały przedłożyć stosowne dokumenty natomiast jak ta procedura wyglądała data po dacie sugeruję zwrócić się do prezesa uteka dokładnie napisze natomiast mogę tylko jedno potwierdzić że prezes uteka suwerennie podejmował swoje decyzje oczywiście o niektórych z nich nas informował żebyśmy wiedzieli że coś istotnego się może dziać natomiast nieprawdą jest żeby urząd transportu kolejowego był przez kogokolwiek sterowany nie mógł być sterowany i nie może być sterowany pytał pan o zasoby jakimi dysponuje uteka znowuż powiem troszkę przewrotnie przecież gdybyśmy chcieli przyjąć bardzo restrykcyjny model to musielibyśmy przy każdym dyżurnym ruchu postawić kontrolera uteka musielibyśmy postawić przy każdym maszyniście to chyba nie o to chodzi generalnie działania uteka obejmują nie tylko kontrole w terenie one są takie spektakularne bo	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file016.wav	AndrzejMassel-20130414-file016	AndrzejMassel
000197-000006-clarin	maksymalna liczba jednoczesnych użytkowników wynosi jeden a więc do oprogramowania ma dostęp lub może z niego korzystać wiele osób z tym że w danej chwili może to robić tylko jedna osoba	/media/dyszek/data/poleval/clarin/SES0007_ses/sent012_bndl/sent012.wav	SES0007_sent012	SES0007
000197-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a20.wav	event-pos_komisji_17-a20	Event
000197-000026-sejmse	wtedy to jest może bardzo widoczne również dla pasażerów natomiast znaczna część działań uteka dotyczy dokumentacji przede wszystkim nadzoru nad dokumentem który nazywa się system zarządzania bezpieczeństwem czyli esemes i to jest jedno z najistotniejszych zadań uteka czy zasoby są wystarczające uznaliśmy że trzeba te zasoby wzmocnić o czym świadczy zwiększenie budżetu uteka na rok bieżący przypomnę że w zeszłym roku było to niecałe dziewiętnaście milionów złotych w tym roku jest dwadzieścia pięć czyli uteka dysponuje większymi zasobami to już widać bo uteka szkoli swoich pracowników w prezes uteka niedawno opowiadał mi o masowych szkoleniach dla właśnie pracowników uteka w różnych obszarach które pomagają im lepiej wykonywać swoje obowiązki kolejna sprawa spółka przewozy regionalne właścicielami spółki przewozy regionalne są samorządy województw i tylko one mogą podejmować decyzje o losach tej spółki mogą ją podzielić mogą ją rozwiązać mogą wszystko co jest we właściwości marszałków województw w związku z tym pytanie jest na pewno nie do resortu właściwego do spraw transportu padło pytanie o zarząd rozumiem zarząd pekape i ekspertyzy które są zamawiane wiem że krąży kwota osiem milionów złotych z całą pewnością taka kwota nie była wydana i opracowania które pekape zamawia mają na celu rozpoznanie potrzeb pasażerów i mają na celu poprawę obsługi klientów w takim celu te opracowania są zlecane dziękuję za wysłuchanie	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file017.wav	AndrzejMassel-20130414-file017	AndrzejMassel
000198-000006-clarin	nasłuchiwałem czy nie zbliżają się odgłosy kanonady artyleryjskiej zastanawiałem się czy nie ma aby prawdy w tym co szeptali między sobą portugalczycy że w mieście ukrywa się dwa tysiące żołnierzy	/media/dyszek/data/poleval/clarin/SES0007_ses/sent013_bndl/sent013.wav	SES0007_sent013	SES0007
000198-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_17-a21.wav	event-pos_komisji_17-a21	Event
000198-000026-sejmse	padło pytanie dotyczące rozkładów jazdy w kontekście terminu zmiany rozkładu można dyskutować czy to jest najbardziej dogodny termin natomiast jest to termin jednolity dla całej europy koleje w całej europie zmieniają rozkład właśnie w nocy z soboty na niedzielę zawsze jest to gdzieś koło dziesiątego grudnia czasem jest to dziewiąty czasem jedenasty czy dwunasty ale tak się dzieje proszę państwa już od dziesięciu lat po raz pierwszy taka zmiana właśnie w tym terminie miała miejsce w dwa tysiące drugim roku wcześniej ta zmiana odbywała się na przełomie maja i czerwca i motywowano to przeniesienie tego terminu tym że w ten sposób można uwzględnić wykonane w ciągu danego roku na przykład inwestycje które wpływają na parametry infrastruktury takie jak prędkości czy uruchomienie nowych odcinków czyli to jest jakby przyczyna tutaj na to nie mamy wpływu jak mówię	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file018.wav	AndrzejMassel-20130414-file018	AndrzejMassel
000199-000006-clarin	pisałem codziennie pisałem z pobudek najbardziej egoistycznych przełamywałem wewnętrzny bezwład i depresję żeby zrobić choćby najkrótszą depeszę i utrzymać łączność z warszawą	/media/dyszek/data/poleval/clarin/SES0007_ses/sent014_bndl/sent014.wav	SES0007_sent014	SES0007
000199-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_19-a1.wav	event-pos_komisji_19-a1	Event
000199-000026-sejmse	ponieważ w całej europie ta zmiana się odbywa w tym terminie robimy tak samo teraz pytanie padło o kompetencje resortu czy one są właściwe proszę państwa proszę wziąć pod uwagę że w warunkach zliberalizowanego rynku kolejowego resort nie może rościć sobie prawa do decydowania o tym co należy do działających na rynku podmiotów w związku z tym zadania resortu obejmują głównie troskę o rozwój infrastruktury o wsparcie przewoźników służby publicznej w zaopatrzeniu się w tabor w zaplanowaniu obsługi pasażerskiej na poziomie krajowym natomiast funkcjonowanie wielu przewoźników na tej samej infrastrukturze to jest zadanie które podlega kontroli urzędu transportu kolejowego i kompetencje uteka w tej właśnie sprawie zostały częściowo zwiększone już w roku dwa tysiące jedenastym mogę tylko powiedzieć jeszcze o nowej inicjatywie w projekcie zmiany ustawy który wyszedł z rządu w miesiącu grudniu zmiany ustawy o transporcie kolejowym pojawia się nowe uprawnienie dla prezesa uteka polegające na możliwości wydawania ujednoliconych instrukcji dla przewoźników to jest bardzo ważne żeby przewoźnicy jeżdżący po tej samej infrastrukturze korzystali z takich samych instrukcji mówimy o takich kluczowych instrukcjach jak instrukcja ruchowa czy instrukcja o sygnalizacji czy instrukcja o radiołączności te instrukcje będą mogły być wydawane jednolicie przez prezesa uteka bo gdybyśmy chcieli wprost zastosować prawo unijne to jest obowiązek przewoźnika wydania takich instrukcji natomiast uznaliśmy że w tej sytuacji jednak troszeczkę powinniśmy doregulować to i to uprawnienie dać prezesowi urzędu transportu kolejowego pyta pan senator o te dwa pojęcia modernizacji i rewitalizacji najprostsza różnica jest taka że to jest zakres inwestycji różny z jednej strony mówimy	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file019.wav	AndrzejMassel-20130414-file019	AndrzejMassel
000200-000006-clarin	żeby tylko zaraz stąd odlecieć żeby na to więcej nie patrzeć ja tu włożyłem czterdzieści lat pracy całą swoją krwawicę kto mi teraz zwróci	/media/dyszek/data/poleval/clarin/SES0007_ses/sent015_bndl/sent015.wav	SES0007_sent015	SES0007
000200-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_19-a2.wav	event-pos_komisji_19-a2	Event
000200-000026-sejmse	kompleksowej przebudowie linii kolejowej praktycznie o budowie wszystkich elementów infrastruktury od nowa za wyjątkiem budowli ziemnej czyli zarówno obiekty inżynieryjne są albo przebudowywane albo budowane od nowa układana jest nowa nawierzchnia budowana jest nowa sieć trakcyjna nowy system sterowania ruchem nowe perony także to jest modernizacja rewitalizacja ma nieco mniejszy zakres mniej kosztuje ale jest też szybciej przeprowadzana to że w przypadku linii z krakowa do przemyśla prace zostało to podzielone na dwa odcinki kraków rzeszów i rzeszów przemyśl to nie jest przypadek z krakowa do rzeszowa mamy większe potoki pasażerów i tam zapotrzebowanie na jazdę z prędkością sto sześćdziesiąt na godzinę jest większe w związku z tym tam modernizacja która kosztuje dość drogo jest to koszt rzędu trzydziestu milionów złotych za kilometr dwutorowej linii jest zasadna i jest w tej chwili wykonywana na odcinku od rzeszowa do przemyśla jest wykonywana rewitalizacja jest to kompleksowa wymiana nawierzchni kolejowej również niektóre obiekty inżynieryjne podlegają tam przebudowie i po tej rewitalizacji jest wprowadzana prędkość sto dwadzieścia kilometrów na godzinę która na tym odcinku jest też atrakcyjna tym bardziej że linia pod względem geometrycznym tam jest trudniejsza tam nie ma co pakować się w duże koszty związane z modernizacją jeżeli występują łuki o takich promieniach na których i tak i tak tych stu sześćdziesięciu byśmy nie pojechali w związku z tym jest to dopasowanie do warunków miejscowych moim zdaniem akurat to była racjonalna decyzja absorpcja środków siedzi tutaj pani senator bieńkowska która na pewno gromi mnie na pewno jest niewystarczająca i staramy się żeby tę absorpcję poprawiać mogę powiedzieć tak że w tej chwili już ponad pięćdziesiąt pięć procent alokacji jest zakontraktowana w umowach z wykonawcami w ostatnim okresie tych umów podpisaliśmy dosyć dużo i ten postęp jest wyraźny duże kontrakty ostatnio podpisane takie jak na system	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file020.wav	AndrzejMassel-20130414-file020	AndrzejMassel
000201-000006-clarin	przychodzi wojsko wypędza mężczyzn każe wsiadać kobietom one wchodzą po schodkach triumfujące jak oddział zwycięzców do nowo zdobytego miasta	/media/dyszek/data/poleval/clarin/SES0007_ses/sent016_bndl/sent016.wav	SES0007_sent016	SES0007
000201-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_2-a138.wav	event-pos_komisji_2-a138	Event
000201-000026-sejmse	sterowania na linii warszawa gdańsk czyli etecees czy na przykład na projekt rejl bałtika na odcinku od warszawy do stacji sadowne węgrowskie dziękuję za uwagę	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file021.wav	AndrzejMassel-20130414-file021	AndrzejMassel
000202-000006-clarin	w skrzynie te pakowano całe salony i sypialnie kanapy stoły i szafy kuchnie i lodówki komody i fotele obrazy dywany żyrandole porcelanę pościel i bieliznę	/media/dyszek/data/poleval/clarin/SES0007_ses/sent017_bndl/sent017.wav	SES0007_sent017	SES0007
000202-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_2-a139.wav	event-pos_komisji_2-a139	Event
000202-000026-sejmse	mostostal nie weszła na plac budowy pojawiły się kolejne problemy związane z tym że poprzedni inwestor w sposób niewłaściwy zabezpieczył teren budowy i są bardzo duże rozbieżności jeżeli chodzi o te inwestycje kiedy ten remont dworca w radomiu zostanie zakończony mamy już blisko roczne opóźnienie w tej sprawie jeżeli polska kolej będzie funkcjonowała tak jak sprawa dworca pekape w radomiu modernizacji to obawiam się że nie będziemy podążać w kierunku w najbliższych latach	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file022.wav	AndrzejMassel-20130414-file022	AndrzejMassel
000203-000006-clarin	nie tylko tam koło oczu rozgościła się na dobre siateczka drobniutkich rys od nosa do kącików ust ciągnęły się jeszcze słabo widoczne ale już wyraźne bruzdy	/media/dyszek/data/poleval/clarin/SES0007_ses/sent018_bndl/sent018.wav	SES0007_sent018	SES0007
000203-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_21-a29.wav	event-pos_komisji_21-a29	Event
000203-000026-sejmse	jeżeli chodzi o wykorzystanie środków unii europejskiej te działania które podjęliśmy właśnie są ukierunkowane na zwiększenie absorpcji aczkolwiek powiem tak absorpcja jest ważna jeszcze ważniejszy jest efekt czyli najpierw patrzymy na efekt w postaci poprawy standardu usług absorpcja idzie jakby za tym teraz tak nowe inicjatywy to są projekty rewitalizacyjne to co mówiłem na początku o wieloletnim programie inwestycji kolejowych to jest wprowadzenie do tego programu inwestycji które zostały wprowadzone wcześniej do programu operacyjnego infrastruktura i środowisko na ostatniej liście projektów indywidualnych z miesiąca listopada te projekty już wszystkie są to znaczy są to projekty dotyczące rewitalizacji linii mówiliśmy o granicy między rewitalizacją i modernizacją mówiliśmy o projekcie przejazdowym i rozjazdowym one wszystkie w ramach tego rozszerzonego wpiku będą realizowane i będą przynosiły konkretne korzyści w poprawie bezpieczeństwa i będą poprawiały też absorpcję środków unijnych zwiększyliśmy radykalnie liczbę projektów taborowych wymieniłem przykłady tych projektów i te projekty taborowe również przynoszą szybki efekt bo budowa nowego taboru trwa szybciej niż modernizacja długiej linii kolejowej i ten nowy tabor myślę że przez pasażerów będzie bardzo szybko zauważany czyli zadanie przed nami jest bardzo trudne do końca roku dwa tysiące piętnaście wydatkować te środki natomiast robimy wszystko	/media/dyszek/data/poleval/processed_corpora/sejmsenat-0.0.0/audio/AndrzejMassel-20130414/file023.wav	AndrzejMassel-20130414-file023	AndrzejMassel
000204-000006-clarin	spiżowy król spoglądał z niesmakiem na zwożonych autokarami ludzi z ich pracowicie przygotowywanymi	/media/dyszek/data/poleval/clarin/SES0007_ses/sent019_bndl/sent019.wav	SES0007_sent019	SES0007
000204-000008-pelcra	<SPEAKER_NOISE>	/media/dyszek/data/poleval/pelcra/processed/pelcra-0.0.0/wav/event-pos_komisji_21-a69.wav	event-pos_komisji_21-a69	Event
